x,y,fid,objectid,tfm_id,tfm_desc,tfm_typ_de,movement_t,site_desc,road_nbr,declared_r,local_road,data_src_c,data_sourc,time_categ,year_since,last_year,aadt_allve,aadt_truck,per_trucks
145.02206680414164,-37.651784987142165,7149,7215,28226,COOPER ST W BD E OF DUFFY ST,INTERSECTION,All Moves,COOPER ST E OF DUFFY ST,5606,COOPER STREET,COOPER STREET,APARX,Classification,Greater than 10 Years,21,1995,12000,0,0.0
145.05405078918798,-37.84532110268213,7155,7216,9091,BURKE RD N OF TOORAK RD,INTERSECTION,All Moves,BURKE RD/TOORAK RD,5874,BURKE ROAD,BURKE ROAD,SCATS,Scats,Less than 2 Years,0,2016,12000,0,0.0
145.0692849150431,-37.75975882738514,7156,7812,20101,BANKSIA ST E OF LOWER HEIDELBERG RD,INTERSECTION,All Moves,BANKSIA ST/LOWER HEIDELBERG RD,2400,STATE (BELL/SPRINGVALE) HIGHWAY,BANKSIA STREET,SCATS,Scats,Greater than 10 Years,0,0,0,0,0.0
145.0650382382128,-37.991692964566845,7157,7403,22213,BEACH RD W bd btwn Charman Road and Sea Pde,INTERSECTION,All Moves,SITE_NO: 4||SITE DESC: BEACH RD BTWN CHARMAN ROAD AND SEA PDE,5840,BEACH ROAD,BEACH ROAD,MOTSV,Manual,Greater than 10 Years,0,0,0,0,0.0
144.95954852362792,-37.830786788317056,7161,7217,26927,CLARENDON ST SE of YORK ST,INTERSECTION,All Moves,CLARENDON ST & YORK ST,5318,CLARENDON STREET,CLARENDON STREET,TMVMT,Manual,Greater than 10 Years,29,1987,11000,410,0.04
144.9591172090661,-37.83593769644596,7165,7903,9604,PARK ST NE of CECIL ST,INTERSECTION,All Moves,CECIL ST & PARK ST,9999,Missing Data,CECIL STREET,TMVMT,Manual,Greater than 10 Years,29,1987,9000,0,0.0
145.08350529976187,-37.80353770961768,7167,7405,27816,BELMORE RD E OF BALWYN RD,INTERSECTION,All Moves,BALWYN RD & BELMORE RD,5964,BELMORE ROAD,BELMORE ROAD,TMVMT,Manual,Greater than 10 Years,18,1998,8900,290,0.03
144.88410768569895,-37.68158910335958,7170,7218,25199,BROADMEADOWS RD E of MICKLEHAM RD,INTERSECTION,All Moves,BROADMEADOWS RD & MICKLEHAM RD,5820,MICKLEHAM ROAD,BROADMEADOWS ROAD DV,TMVMT,Manual,Greater than 10 Years,27,1989,17000,0,0.0
144.98181084545465,-37.86391958881445,7179,7714,7030,BARKLY ST 30M AFTER INKERMAN ST,INTERSECTION,Scheduled PubTpt Bus flow,BARKLY ST 30M AFTER INKERMAN ST,5850,HODDLE MAIN ROAD,BARKLY STREET,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0
144.94634408049893,-37.82133264570791,7184,7816,5818,NAVIGATION DR N OF COLLINS ST,INTERSECTION,All Moves,COLLINS ST/NAVIGATION DR,9999,Missing Data,COLLINS STREET,SCATS,Scats,Greater than 10 Years,0,0,0,0,0.0
