x,y,fid,objectid,tfm_id,tfm_desc,tfm_typ_de,movement_t,site_desc,road_nbr,declared_r,local_road,data_src_c,data_sourc,time_categ,year_since,last_year,aadt_allve,aadt_truck,per_trucks
144.955601302023,-37.79950622022989,12800,12669,13710,GRATTAN ST 15M BEFORE FLEMINGTON RD,INTERSECTION,Scheduled PubTpt Bus flow,GRATTAN ST 15M BEFORE FLEMINGTON RD,9999,Missing Data,GRATTAN STREET,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0
144.9650970064918,-37.80054703318554,12810,12566,17406,GRATTAN ST 15M BEFORE CARDIGAN ST,INTERSECTION,Scheduled PubTpt Bus flow,GRATTAN ST 15M BEFORE CARDIGAN ST,9999,Missing Data,GRATTAN STREET,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0
144.81947170028369,-37.79000320429596,12816,12967,15393,GLENGALA RD 30M BEFORE KRAMBRUK ST,INTERSECTION,Scheduled PubTpt Bus flow,GLENGALA RD 30M BEFORE KRAMBRUK ST,9999,Missing Data,GLENGALA ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0
144.8082221104148,-37.78820742230408,12821,12968,17379,GLENGALA RD 10M AFTER LINKS ST,INTERSECTION,Scheduled PubTpt Bus flow,GLENGALA RD 10M AFTER LINKS ST,9999,Missing Data,GLENGALA ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0
145.13002340343184,-37.84543417368144,12824,12673,15858,ELEY RD 15M BEFORE ABRAHAMS CT,INTERSECTION,Scheduled PubTpt Bus flow,ELEY RD 15M BEFORE ABRAHAMS CT,9999,Missing Data,ELEY ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0
144.929965034841,-37.794503330881966,12837,12468,15933,MACAULAY RD 50M BEFORE GOWER ST,INTERSECTION,Scheduled PubTpt Bus flow,MACAULAY RD 50M BEFORE GOWER ST,9999,Missing Data,GOWER STREET,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0
145.36369731438134,-37.82573640145152,12847,12572,10382,FALLS RD 7M AFTER MT. DANDENONG TOURIST RD,INTERSECTION,Scheduled PubTpt Bus flow,FALLS RD 7M AFTER MT. DANDENONG TOURIST RD,9999,Missing Data,FALLS ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0
144.82986711632648,-37.76251283253372,12849,12470,10239,FURLONG RD AT MANSFIELD AVE,INTERSECTION,Scheduled PubTpt Bus flow,FURLONG RD AT MANSFIELD AVE,9999,Missing Data,FURLONG ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0
144.93013256872487,-37.80910007382588,12852,12282,6412,FOOTSCRAY RD AT APPLETON DOCK RD,INTERSECTION,Scheduled PubTpt Bus flow,FOOTSCRAY RD AT APPLETON DOCK RD,2120,DOCKLANDS HIGHWAY,FOOTSCRAY ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0
144.72349236931592,-37.582863879803945,12854,12779,16948,VINEYARD RD S BD BTWN GAP RD & CALDER HIGHWAY OFFRAMP,INTERSECTION,Scheduled PubTpt Bus flow,VINEYARD RD BTWN GAP RD & CALDER HIGHWAY OFFRAMP,5052,VINEYARD ROAD,HORNE STREET,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0
145.01726640071135,-37.94577848991807,12858,12283,9528,HIGHETT RD 10M OPP FIELD ST,INTERSECTION,Scheduled PubTpt Bus flow,HIGHETT RD 10M OPP FIELD ST,9999,Missing Data,HIGHETT ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0
144.9467182441002,-37.613144497131294,12859,12574,10512,SYDNEY RD 80M AFTER RUSHWOOD DR,INTERSECTION,Scheduled PubTpt Bus flow,SYDNEY RD 80M AFTER RUSHWOOD DR,5500,COBURG-CRAIGIEBURN ROAD,HUME HIGHWAY,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0
