x,y,fid,objectid,tfm_id,tfm_desc,tfm_typ_de,movement_t,site_desc,road_nbr,declared_r,local_road,data_src_c,data_sourc,time_categ,year_since,last_year,aadt_allve,aadt_truck,per_trucks
144.91426323373304,-37.750014980831736,11789,11737,24508,MT ALEXANDER RD SE of GRICE CRESC DEPARTURE,INTERSECTION,All Moves,GRICE CRESC E OF MT ALEXANDER RD DEPARTURE,5824,MOUNT ALEXANDER ROAD,MT ALEXANDER ROAD,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0
145.31842215493472,-37.979292853420354,11797,11642,23217,MAIN ST SWBD BTW OAKVIEW BVD & ABECKETT RD,MIDBLOCK,All Moves,MAIN ST NBTW OAKVIEW BVD & ABECKETT RD,9999,Missing Data,MAIN STREET,APARX,Classification,Between 5 and 10 Years,8,2008,1000,40,0.04
144.306896308748,-38.202133993161,11800,11739,23955,PRINCES HIGHWAY WEST WEST BD WEST OF ROSSACK DRIVE,MIDBLOCK,All Moves,PRINCES HIGHWAY WEST EAST BD WEST OF ROSSACK DRIVE,2800,CORIO-WAURN PONDS ROAD,PRINCES HIGHWAY,APARX,Classification,Greater than 10 Years,12,2004,9500,1000,0.11
145.12737066158593,-38.07475254813973,11801,11095,8040,MCLEOD RD 5M OPP TENNYSON ST,INTERSECTION,Scheduled PubTpt Bus flow,MCLEOD RD 5M OPP TENNYSON ST,5164,THOMPSON ROAD,MCLEOD ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0
143.99425853582645,-37.402067807010354,11804,11241,7961,MIDLAND HWY NEBD 300M NE OF TELEGRAPH RD,MIDBLOCK,All Moves,MIDLAND HWY N300M NE OF TELEGRAPH RD,2590,MIDLAND HIGHWAY,MIDLAND HIGHWAY,APARX,Classification,Between 5 and 10 Years,7,2009,1500,150,0.1
145.19157363762463,-37.80170540484445,11808,11192,10420,PARK RD 20M BEFORE SAVARIS CT,INTERSECTION,Scheduled PubTpt Bus flow,PARK RD 20M BEFORE SAVARIS CT,9999,Missing Data,PARK ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0
144.86240106213145,-37.763150478457966,11811,11597,25165,CANNING ST E OF RETIREMENT VILLAGE ACCESS,INTERSECTION,All Moves,CANNING ST/OLD CANNING ST/RETIREMENT VILLAGE ACCESS,5864,ASCOT VALE-KEILOR ROAD,MILITARY ROAD,SCATS,Scats,Greater than 10 Years,0,0,0,0,0.0
144.9774307920717,-37.7461312995371,11815,11243,23407,HARDING ST E OF NICHOLSON ST,INTERSECTION,All Moves,HARDING ST & NICHOLSON ST,5736,NICHOLSON STREET,NICHOLSON STREET,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0
145.00143810437805,-37.73771577891936,11818,11598,12000,MURRAY RD AT HIGH ST,INTERSECTION,Scheduled PubTpt Bus flow,MURRAY RD AT HIGH ST,5732,MURRAY ROAD,MURRAY ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0
142.53297239805235,-38.38463700694032,11823,11743,21899,PRINCES HIGHWAY WEST WEST BD WEST OF DERBY STREET,MIDBLOCK,All Moves,PRINCES HIGHWAY WEST EAST BD WEST OF DERBY STREET,2500,PRINCES HIGHWAY WEST,PRINCES HIGHWAY,APARX,Classification,Greater than 10 Years,0,0,0,0,0.0
147.64737299975167,-36.19804179618253,11829,11744,25563,MURRAY VALLEY HIGHWAY W BD BTWN CUDGEWA-TINTALDRA ROAD & SHELLEY-WALWA ROAD,MIDBLOCK,All Moves,MURRAY VALLEY HIGHWAY BTWN SHELLEY-WALWA ROAD & CUDGEWA-TINTALDRA ROAD,2570,MURRAY VALLEY HIGHWAY,MURRAY VALLEY HIGHWAY,APARX,Classification,Between 2 and 5 Years,2,2014,220,20,0.11
