x,y,fid,objectid,tfm_id,tfm_desc,tfm_typ_de,movement_t,site_desc,road_nbr,declared_r,local_road,data_src_c,data_sourc,time_categ,year_since,last_year,aadt_allve,aadt_truck,per_trucks,road_name,road_avg_aadt,efficiency_index,vs_average_pct
145.4008068796539,-36.3738833978105,53797,53173,57503,WYNDHAM STREET N Bd btwn HIGH STREET & NURMURKAH ROAD,MIDBLOCK,All Moves,WYNDHAM STREET BTWN HIGH STREET & NURMURKAH ROAD,2640,GOULBURN VALLEY HIGHWAY,WYNDHAM STREET,APARX,Classification,Less than 2 Years,1,2015,11000,550,0.05,GOULBURN VALLEY HIGHWAY,1721.4204545454545,6.39,539.0
145.4008068796539,-36.3738833978105,53971,53791,58527,WYNDHAM STREET S Bd btwn NURMURKAH ROAD & HIGH STREET,MIDBLOCK,All Moves,WYNDHAM STREET BTWN HIGH STREET & NURMURKAH ROAD,2640,GOULBURN VALLEY HIGHWAY,WYNDHAM STREET,APARX,Classification,Less than 2 Years,1,2015,11000,700,0.06,GOULBURN VALLEY HIGHWAY,1721.4204545454545,6.39,539.0
145.39480307060745,-36.402192918672114,50101,50719,58621,WYNDHAM STREET S BD BTWN HIGH STREET & GOULBURN VALLEY HIGHWAY,MIDBLOCK,All Moves,WYNDHAM STREET BTWN GOULBURN VALLEY HIGHWAY & HIGH STREET,2640,GOULBURN VALLEY HIGHWAY,WYNDHAM STREET,APARX,Classification,Less than 2 Years,1,2015,9500,490,0.05,GOULBURN VALLEY HIGHWAY,1721.4204545454545,5.52,452.0
144.93849434012122,-37.83896064314067,17841,17545,18456,GRAHAM ST E BD E OF STOKES ST,UNDEFINED,All Moves,GRAHAM ST E OF STOKES ST,5717,GRAHAM STREET,GRAHAM STREET,APARX,Classification,Greater than 10 Years,29,1987,15000,0,0.0,GRAHAM STREET,8422.222222222223,1.78,78.0
144.93849434012122,-37.83896064314067,28160,28979,28959,GRAHAM ST W BD E OF STOKES ST,UNDEFINED,All Moves,GRAHAM ST E OF STOKES ST,5717,GRAHAM STREET,GRAHAM STREET,APARX,Classification,Greater than 10 Years,29,1987,15000,0,0.0,GRAHAM STREET,8422.222222222223,1.78,78.0
144.93276871578712,-37.83346910107423,5525,5319,2987,GRAHAM ST NW of WILLIAMSTOWN RD,INTERSECTION,All Moves,GRAHAM ST & WILLIAMSTOWN RD,5717,GRAHAM STREET,GRAHAM STREET,TMVMT,Manual,Greater than 10 Years,26,1990,14000,0,0.0,GRAHAM STREET,8422.222222222223,1.66,66.0
142.5283830102609,-37.15615712615446,55014,55602,57211,GRAMPIANS RD SEBD BTW HILL ST & TANDARA RD,MIDBLOCK,All Moves,GRAMPIANS RD BTW HILL ST & TANDARA RD,4851,GRAMPIANS ROAD,GRAMPIANS ROAD,APARX,Classification,Between 2 and 5 Years,2,2014,500,0,0.0,GRAMPIANS ROAD,144.54545454545453,3.46,246.0
142.52497613342163,-37.14999828267925,48156,48854,53095,GRAMPIANS RD N BD 800M N OF WATTLETREE RD @ 2.0KM FROM HALLS GAP,MIDBLOCK,All Moves,GRAMPIANS RD 800M N OF WATTLETREE RD @ 2.0KM FROM HALLS GAP,4851,GRAMPIANS ROAD,GRAMPIANS ROAD,APARX,Classification,Greater than 10 Years,19,1997,450,40,0.09,GRAMPIANS ROAD,144.54545454545453,3.11,211.0
142.5283830102609,-37.15615712615446,25227,25214,58149,GRAMPIANS RD NWBD BTW HILL ST & TANDARA RD,MIDBLOCK,All Moves,GRAMPIANS RD BTW HILL ST & TANDARA RD,4851,GRAMPIANS ROAD,GRAMPIANS ROAD,APARX,Classification,Between 2 and 5 Years,2,2014,440,20,0.06,GRAMPIANS ROAD,144.54545454545453,3.04,204.0
145.01256157400817,-37.83106949969712,20019,20712,19628,MAC ROBERTSON BRIDGE N BD S OF CITYLINK(MONASH FWY),INTERSECTION,All Moves,MAC ROBERTSON BRIDGE S OF CITYLINK(MONASH FWY),5021,GRANGE ROAD,GRANGE ROAD,MOTSV,Manual,Between 2 and 5 Years,5,2011,19000,330,0.02,GRANGE ROAD,3734.8809523809523,5.09,409.0
145.01256157400817,-37.83106949969712,32350,32234,30455,MAC ROBERTSON BRIDGE S BD S OF CITYLINK(MONASH FWY),INTERSECTION,All Moves,MAC ROBERTSON BRIDGE S OF CITYLINK(MONASH FWY),5021,GRANGE ROAD,GRANGE ROAD,MOTSV,Manual,Between 2 and 5 Years,5,2011,18000,310,0.02,GRANGE ROAD,3734.8809523809523,4.82,382.0
145.0125181038575,-37.8312303954213,5207,5106,4641,GRANGE RD N of ST GEORGES RD,INTERSECTION,All Moves,ALEXANDRA VE & GRANGE RD & ST GEORGES RD,5021,GRANGE ROAD,GRANGE ROAD,TMVMT,Manual,Greater than 10 Years,30,1986,17000,0,0.0,GRANGE ROAD,3734.8809523809523,4.55,355.0
143.85873835156113,-37.567479944552055,30091,30747,57872,GRANT ST W BD BTW MIDLAND HWY & ARMSTRONG ST,MIDBLOCK,All Moves,GRANT ST BTW MIDLAND HWY & ARMSTRONG ST,5183,GRANT STREET,GRANT STREET,APARX,Classification,Less than 2 Years,1,2015,7100,200,0.03,GRANT STREET,3850.0,1.84,84.0
143.85873835156113,-37.567479944552055,47141,47102,49479,GRANT ST E BD BTW MIDLAND HWY & ARMSTRONG ST,MIDBLOCK,All Moves,GRANT ST BTW MIDLAND HWY & ARMSTRONG ST,5183,GRANT STREET,GRANT STREET,APARX,Classification,Less than 2 Years,1,2015,6400,400,0.06,GRANT STREET,3850.0,1.66,66.0
143.85430560654729,-37.56593735595933,14665,14138,34141,EYRE ST E OF DOVETONE ST,INTERSECTION,All Moves,DOVETON ST/EYRE ST,5183,GRANT STREET,EYRE STREET,SCATS,Scats,Greater than 10 Years,19,1997,3600,0,0.0,GRANT STREET,3850.0,0.94,-6.0
144.9494941043484,-37.7720048011615,4473,4510,3868,GRANTHAM_ST N of UNION_ST,INTERSECTION,All Moves,GRANTHAM ST NR UNION ST,5976,GRANTHAM STREET,GRANTHAM STREET,SCATS,Scats,Greater than 10 Years,18,1998,9200,0,0.0,GRANTHAM STREET,4353.846153846154,2.11,111.0
144.94941023961226,-37.77243440815949,17402,17401,41464,GRANTHAM_ST N of UNION_ST,INTERSECTION,All Moves,GRANTHAM ST NR UNION ST,5976,GRANTHAM STREET,GRANTHAM STREET,SCATS,Scats,Greater than 10 Years,14,2002,9100,0,0.0,GRANTHAM STREET,4353.846153846154,2.09,109.0
144.94973434881751,-37.77077409043354,43584,43950,52720,GRANTHAM ST S OF DAWSON ST,INTERSECTION,All Moves,DAWSON ST/GRANTHAM ST,5976,GRANTHAM STREET,GRANTHAM STREET,SCATS,Scats,Greater than 10 Years,11,2005,8700,0,0.0,GRANTHAM STREET,4353.846153846154,2.0,100.0
147.33212748978733,-36.139796902571824,50606,50167,56894,MURRAY RIVER RD NEBD BTW MURRAY VALLEY HWY & TALGARNO RD,MIDBLOCK,All Moves,MURRAY RIVER RD NBTW MURRAY VALLEY HWY & TALGARNO RD,5752,GRANYA ROAD,GRANYA ROAD,APARX,Classification,Between 5 and 10 Years,6,2010,80,10,0.12,GRANYA ROAD,45.0,1.78,78.0
147.33212748978733,-36.139796902571824,51349,51374,57826,MURRAY RIVER RD SWBD BTW MURRAY VALLEY HWY & TALGARNO RD,MIDBLOCK,All Moves,MURRAY RIVER RD NBTW MURRAY VALLEY HWY & TALGARNO RD,5752,GRANYA ROAD,GRANYA ROAD,APARX,Classification,Between 5 and 10 Years,6,2010,60,10,0.17,GRANYA ROAD,45.0,1.33,33.0
147.33194682098227,-36.15298644536039,9756,9145,6900,MURRAY RIVER RD N BD N OF HINDELTON RD,MIDBLOCK,All Moves,MURRAY RIVER RD N OF HINDELTON RD,5752,GRANYA ROAD,GRANYA ROAD,APARX,Classification,Between 5 and 10 Years,7,2009,20,0,0.35,GRANYA ROAD,45.0,0.44,-56.0
147.647837645124,-37.81007778627992,22864,22652,49070,GREAT ALPINE RD N BD 200M S OF EASTWOOD RD,MIDBLOCK,All Moves,GREAT ALPINE RD 200M S OF EASTWOOD RD,4005,GREAT ALPINE ROAD,GREAT ALPINE ROAD,APARX,Classification,Greater than 10 Years,11,2005,2400,270,0.11,GREAT ALPINE ROAD,605.4285714285714,3.96,296.0
147.647837645124,-37.81007778627992,53849,53264,50119,GREAT ALPINE RD S BD 200M S OF EASTWOOD RD,MIDBLOCK,All Moves,GREAT ALPINE RD 200M S OF EASTWOOD RD,4005,GREAT ALPINE ROAD,GREAT ALPINE ROAD,APARX,Classification,Greater than 10 Years,11,2005,2300,260,0.11,GREAT ALPINE ROAD,605.4285714285714,3.8,280.0
146.72100833363973,-36.55905306716414,55065,55518,58521,MYRTLE STREET NWBD BTWN STANDISH STREET & PRINCE STREET,MIDBLOCK,All Moves,MYRTLE STREET BTWN STANDISH STREET & PRINCE STREET,4005,GREAT ALPINE ROAD,MYRTLE STREET,APARX,Classification,Between 2 and 5 Years,3,2013,2200,310,0.14,GREAT ALPINE ROAD,605.4285714285714,3.63,263.0
144.2474859923356,-38.3588195860262,30075,30836,1539,GREAT OCEAN ROAD EAST BD BTWN ANGLESEA RD & ELKINGTON RD,MIDBLOCK,All Moves,GREAT OCEAN ROAD EAST BD BTWN ANGLESEA RD & ELKINGTON RD,4890,GREAT OCEAN ROAD,GREAT OCEAN ROAD,APARX,Classification,Between 2 and 5 Years,2,2014,5500,340,0.06,GREAT OCEAN ROAD,553.224043715847,9.94,894.0
144.02355948588817,-38.48912287572862,53988,53292,57899,GREAT OCEAN RD SWBD SW OF GRASSY CK,MIDBLOCK,All Moves,GREAT OCEAN RD NSW OF GRASSY CK,4890,GREAT OCEAN ROAD,GREAT OCEAN ROAD,APARX,Classification,Between 2 and 5 Years,2,2014,4400,690,0.16,GREAT OCEAN ROAD,553.224043715847,7.95,695.0
144.2474859923356,-38.3588195860262,11586,11059,21367,GREAT OCEAN ROAD WEST BD BTWN ANGLESEA RD & ELKINGTON RD,MIDBLOCK,All Moves,GREAT OCEAN ROAD EAST BD BTWN ANGLESEA RD & ELKINGTON RD,4890,GREAT OCEAN ROAD,GREAT OCEAN ROAD,APARX,Classification,Between 2 and 5 Years,2,2014,3800,230,0.06,GREAT OCEAN ROAD,553.224043715847,6.87,587.0
145.06979394434833,-37.755639891410624,49922,49186,46925,ROSANNA RD 2WAY S OF DAREBIN ST,UNDEFINED,All Moves,ROSANNA RD 2WAY S OF DAREBIN ST,2850,GREENSBOROUGH HIGHWAY,ROSANNA ROAD,APARX,Classification,Greater than 10 Years,26,1990,37000,0,0.0,GREENSBOROUGH HIGHWAY,11655.04132231405,3.17,217.0
145.09010705060683,-37.70258218018237,8696,8868,7163,GREENSBOROUGH HWY N OF GRIMSHAW ST,INTERSECTION,All Moves,GRIMSHAW ST/GREENSBOROUGH HWY,2850,GREENSBOROUGH HIGHWAY,GREENSBOROUGH HIGHWAY,SCATS,Scats,Less than 2 Years,0,2016,36000,0,0.0,GREENSBOROUGH HIGHWAY,11655.04132231405,3.09,209.0
145.0781817699163,-37.735350661732205,49903,49183,48115,LOWER PLENTY RD SW of GREENSBOROUGH RD,INTERSECTION,All Moves,GREENSBOROUGH HWY & LOWER PLENTY RD,2850,GREENSBOROUGH HIGHWAY,LOWER PLENTY ROAD,TMVMT,Manual,Greater than 10 Years,19,1997,33000,0,0.0,GREENSBOROUGH HIGHWAY,11655.04132231405,2.83,183.0
146.31573159967627,-36.359710897746645,37061,37835,38257,GRETA ST S of WANGARATTA MAIN RD,INTERSECTION,All Moves,GRETA ST & WANGARATTA MAIN RD,5492,GRETA ROAD,GRETA ROAD,TMVMT,Manual,Greater than 10 Years,22,1994,1900,0,0.0,GRETA ROAD,866.6666666666666,2.19,119.0
146.30577513959523,-36.37901376005804,26503,26933,56629,GRETA RD N BD 300 M S OF MASON ST (WANGARATTA),MIDBLOCK,All Moves,GRETA RD 300 M S OF MASON ST (WANGARATTA),5492,GRETA ROAD,GRETA ROAD,APARX,Classification,Less than 2 Years,1,2015,1000,110,0.11,GRETA ROAD,866.6666666666666,1.15,15.0
146.30577513959523,-36.37901376005804,27868,27555,54406,GRETA RD S BD 300 M S OF MASON ST (WANGARATTA),MIDBLOCK,All Moves,GRETA RD 300 M S OF MASON ST (WANGARATTA),5492,GRETA ROAD,GRETA ROAD,APARX,Classification,Less than 2 Years,1,2015,1000,60,0.07,GRETA ROAD,866.6666666666666,1.15,15.0
144.82799806036266,-37.82893898500164,54761,54241,51968,GRIEVE PDE 2WAY S OF BLACKSHAWS RD,UNDEFINED,All Moves,GRIEVE PDE 2WAY S OF BLACKSHAWS RD,5446,GRIEVE PARADE,GRIEVE PARADE,APARX,Classification,Greater than 10 Years,25,1991,33000,0,0.0,GRIEVE PARADE,9377.209302325582,3.52,252.0
144.82799806036266,-37.82893898500164,20844,20053,20024,GRIEVE PDE SWBD SW OF BLACKSHAWS RD,UNDEFINED,All Moves,GRIEVE PDE SSW OF BLACKSHAWS RD,5446,GRIEVE PARADE,GRIEVE PARADE,APARX,Classification,Greater than 10 Years,24,1992,17000,0,0.0,GRIEVE PARADE,9377.209302325582,1.81,81.0
144.8294463514342,-37.82502320268552,7478,7856,5729,GRIEVE PDE N BD N of WEST GATE FWY OFF-,INTERSECTION,All Moves,GRIEVE PDE N OF WEST GATE FWY OFF-,5446,GRIEVE PARADE,GRIEVE PARADE,TMVMT,Manual,Greater than 10 Years,25,1991,16000,2600,0.16,GRIEVE PARADE,9377.209302325582,1.71,71.0
145.1033203105235,-37.70465083774104,37704,37548,35394,GRIMSHAW ST W of MAIN ST,INTERSECTION,All Moves,GRIMSHAW ST & MAIN ST,5718,GRIMSHAW STREET,GRIMSHAW STREET,TMVMT,Manual,Greater than 10 Years,30,1986,14000,0,0.0,GRIMSHAW STREET,4628.571428571428,3.02,202.0
145.1010524047335,-37.70440001989347,20761,20512,44772,GRIMSHAW_ST E of THE CIRCUIT_,INTERSECTION,All Moves,GRIMSHAW ST/HENRY ST/ THE CIRCUIT,5718,GRIMSHAW STREET,GRIMSHAW STREET,SCATS,Scats,Greater than 10 Years,13,2003,12000,0,0.0,GRIMSHAW STREET,4628.571428571428,2.59,159.0
145.1033203105235,-37.70465083774104,9963,9093,26579,GRIMSHAW ST E of MAIN ST,INTERSECTION,All Moves,GRIMSHAW ST & MAIN ST,5718,GRIMSHAW STREET,GRIMSHAW STREET,TMVMT,Manual,Greater than 10 Years,30,1986,6400,0,0.0,GRIMSHAW STREET,4628.571428571428,1.38,38.0
145.27496876437905,-37.998785698873895,48124,48350,49547,BELGRAVE-HALLAM_RD S OF MONASH_FWY,INTERSECTION,All Moves,MONASH FWY/BELGRAVE-HALLAM RD,5057,HALLAM ROAD,BELGRAVE-HALLAM ROAD,SCATS,Scats,Between 2 and 5 Years,3,2013,18000,0,0.0,HALLAM ROAD,4369.343065693431,4.12,312.0
145.27425408900112,-38.00208989850962,27991,27196,54641,BELGRAVE-HALLAM_RD S OF FRAWLEY_RD,INTERSECTION,All Moves,BELGRAVE-HALLAM RD/FRAWLEY RD,5057,HALLAM ROAD,BELGRAVE-HALLAM ROAD,SCATS,Scats,Between 5 and 10 Years,8,2008,17000,0,0.0,HALLAM ROAD,4369.343065693431,3.89,289.0
145.2666965128871,-38.03796230118648,1077,1710,1423,HALLAM RD N BD BTW WARANA DR & SOMERVILLE RD,MIDBLOCK,All Moves,HALLAM RD BTW WARANA DR & SOMERVILLE RD,5057,HALLAM ROAD,HALLAM ROAD,APARX,Classification,Between 5 and 10 Years,6,2010,15000,680,0.04,HALLAM ROAD,4369.343065693431,3.43,243.0
144.3498749973467,-38.14708978724335,43871,43100,35648,HAMILTON HWY/ABERDEEN ST WEST BD WEST OF LATROBE TCE,MIDBLOCK,All Moves,HAMILTON HWY/ABERDEEN ST EAST BD WEST OF LATROBE TCE,2780,HAMILTON HIGHWAY,ABERDEEN STREET,APARX,Classification,Between 2 and 5 Years,2,2014,8100,320,0.04,HAMILTON HIGHWAY,877.6335877862596,9.23,823.0
144.35049260609838,-38.147163844873766,221,555,993,HAMILTON HWY/ABERDEEN ST EAST BD WEST OF LATROBE TCE,MIDBLOCK,All Moves,HAMILTON HWY/ABERDEEN ST EAST BD WEST OF LATROBE TCE,2780,HAMILTON HIGHWAY,ABERDEEN STREET,APARX,Classification,Between 2 and 5 Years,2,2014,7000,340,0.05,HAMILTON HIGHWAY,877.6335877862596,7.98,698.0
144.35249880513837,-38.14739950707121,21006,21404,44669,ABERDEEN_ST W OF LATROBE_TCE,INTERSECTION,All Moves,LATROBE TER/RYRIE ST/ABERDEEN ST,2780,HAMILTON HIGHWAY,ABERDEEN STREET,SCATS,Scats,Less than 2 Years,1,2015,6300,0,0.0,HAMILTON HIGHWAY,877.6335877862596,7.18,618.0
142.21369983587613,-38.377047857825474,21171,21327,45311,HAMILTON-PORT FAIRY RD SEBD 400M SE OF BLACKWOOD RD @ 1.7KM FROM PORT FAIRY,MIDBLOCK,All Moves,HAMILTON-PORT FAIRY RD 400M SE OF BLACKWOOD RD @ 1.7KM FROM PORT FAIRY,5129,HAMILTON-PORT FAIRY ROAD,HAMILTON-PORT FAIRY ROAD,APARX,Classification,Between 2 and 5 Years,3,2013,390,40,0.13,HAMILTON-PORT FAIRY ROAD,113.46153846153847,3.44,244.0
142.21369983587613,-38.377047857825474,42791,42277,30582,HAMILTON-PORT FAIRY RD NWBD 400M SE OF BLACKWOOD RD @ 1.7KM FROM PORT FAIRY,MIDBLOCK,All Moves,HAMILTON-PORT FAIRY RD 400M SE OF BLACKWOOD RD @ 1.7KM FROM PORT FAIRY,5129,HAMILTON-PORT FAIRY ROAD,HAMILTON-PORT FAIRY ROAD,APARX,Classification,Between 2 and 5 Years,3,2013,390,40,0.11,HAMILTON-PORT FAIRY ROAD,113.46153846153847,3.44,244.0
142.0863057767239,-38.18749750770229,553,795,140,HAMILTON-PORT FAIRY ROAD NORTH BD NORTH OF SPENCER ROAD.,MIDBLOCK,All Moves,HAMILTON-PORT FAIRY ROAD NORTH BD NORTH OF SPENCER ROAD.,5129,HAMILTON-PORT FAIRY ROAD,HAMILTON-PORT FAIRY ROAD,APARX,Classification,Between 2 and 5 Years,3,2013,330,70,0.21,HAMILTON-PORT FAIRY ROAD,113.46153846153847,2.91,191.0
145.0026167945376,-37.936906303256585,17911,17568,19310,HAMPTON ST N BD N OF WILLIS ST,UNDEFINED,All Moves,HAMPTON ST N OF WILLIS ST,5314,HAMPTON STREET,HAMPTON STREET,APARX,Classification,Greater than 10 Years,27,1989,10000,0,0.0,HAMPTON STREET,3312.1951219512193,3.02,202.0
145.0026167945376,-37.936906303256585,49820,49080,44140,HAMPTON ST S BD S OF WILLIS ST,UNDEFINED,All Moves,HAMPTON ST S OF WILLIS ST,5314,HAMPTON STREET,HAMPTON STREET,APARX,Classification,Greater than 10 Years,27,1989,10000,0,0.0,HAMPTON STREET,3312.1951219512193,3.02,202.0
145.00404665336936,-37.929318885974325,8983,8598,27976,SOUTH RD W BD E OF HAMPTON ST,UNDEFINED,All Moves,SOUTH RD E OF HAMPTON ST,5314,HAMPTON STREET,HAMPTON STREET,APARX,Classification,Greater than 10 Years,28,1988,9900,0,0.0,HAMPTON STREET,3312.1951219512193,2.99,199.0
146.77283558844675,-36.58740838521732,27425,27884,24310,HAPPY VALLEY RD E BD 1.2K E OF GREAT ALPINE RD @ 0.8K FROM GREAT ALPINE RD,MIDBLOCK,All Moves,HAPPY VALLEY RD 1.2K E OF GREAT ALPINE RD @ 0.8K FROM GREAT ALPINE RD,5470,HAPPY VALLEY ROAD,HAPPY VALLEY ROAD,APARX,Classification,Between 2 and 5 Years,2,2014,380,30,0.09,HAPPY VALLEY ROAD,365.0,1.04,4.0
146.77283558844675,-36.58740838521732,7173,7406,22600,HAPPY VALLEY RD W BD 1.2K E OF GREAT ALPINE RD @ 0.8K FROM GREAT ALPINE RD,MIDBLOCK,All Moves,HAPPY VALLEY RD 1.2K E OF GREAT ALPINE RD @ 0.8K FROM GREAT ALPINE RD,5470,HAPPY VALLEY ROAD,HAPPY VALLEY ROAD,APARX,Classification,Between 2 and 5 Years,2,2014,350,30,0.11,HAPPY VALLEY ROAD,365.0,0.96,-4.0
144.9511967581483,-37.796596480328446,14149,14650,28953,GATEHOUSE ST W BD E OF FLEMINGTON RD,UNDEFINED,All Moves,GATEHOUSE ST E OF FLEMINGTON RD,5026,HARKER STREET,HARKER STREET,APARX,Classification,Greater than 10 Years,28,1988,9000,0,0.0,HARKER STREET,4500.0,2.0,100.0
144.95102948007536,-37.79675608031011,52185,52426,55946,HARKER ST SW OF FLEMINGTON ST,INTERSECTION,Left Missing,FLEMINGTON RD/GATEHOUSE ST/HARKER ST,5026,HARKER STREET,HARKER STREET,SCATS,Scats,Less than 2 Years,1,2015,0,0,0.0,HARKER STREET,4500.0,0.0,-100.0
145.0509253089811,-37.7993518523552,18525,18718,36355,HARP RD E of HIGH ST,INTERSECTION,All Moves,HARP RD & HIGH ST & VALERIE ST,5438,HARP ROAD,HARP ROAD,TMVMT,Manual,Greater than 10 Years,30,1986,10000,0,0.0,HARP ROAD,3306.6666666666665,3.02,202.0
145.06108130852672,-37.80061684167026,42889,42371,37732,HARP RD W BD W of BELMORE RD,INTERSECTION,All Moves,BURKE RD N OF BELMORE RD,5438,HARP ROAD,HARP ROAD,TMVMT,Manual,Greater than 10 Years,16,2000,9400,230,0.02,HARP ROAD,3306.6666666666665,2.84,184.0
145.06108130852672,-37.80061684167026,44065,44331,38736,HARP RD W of BELMORE RD,INTERSECTION,All Moves,BELMORE RD & BURKE RD,5438,HARP ROAD,HARP ROAD,TMVMT,Manual,Greater than 10 Years,16,2000,8300,250,0.03,HARP ROAD,3306.6666666666665,2.51,151.0
141.8196219055972,-37.239779760395066,22480,22420,55615,HARROW-BALMORAL RD W BD 1.7KM W OF NATIMUK-HAMILTON RD @ 38.3KM FROM HARROW,MIDBLOCK,All Moves,HARROW-BALMORAL RD 1.7KM W OF NATIMUK-HAMILTON RD @ 38.3KM FROM HARROW,5143,HARROW-BALMORAL ROAD,HARROW-BALMORAL ROAD,APARX,Classification,Between 2 and 5 Years,2,2014,180,20,0.11,HARROW-BALMORAL ROAD,55.55555555555556,3.24,224.0
141.8196219055972,-37.239779760395066,48687,48138,44426,HARROW-BALMORAL RD E BD 1.7KM W OF NATIMUK-HAMILTON RD @ 38.3KM FROM HARROW,MIDBLOCK,All Moves,HARROW-BALMORAL RD 1.7KM W OF NATIMUK-HAMILTON RD @ 38.3KM FROM HARROW,5143,HARROW-BALMORAL ROAD,HARROW-BALMORAL ROAD,APARX,Classification,Between 2 and 5 Years,2,2014,180,10,0.09,HARROW-BALMORAL ROAD,55.55555555555556,3.24,224.0
141.81424029937807,-37.2395775333796,21494,21731,43354,HARROW BALMORAL RD 19KM E BD 3KM E OF BALMORAL,MIDBLOCK,All Moves,HARROW BALMORAL RD 19KM 3KM E OF BALMORAL,5143,HARROW-BALMORAL ROAD,HARROW-BALMORAL ROAD,APARX,Classification,Greater than 10 Years,23,1993,70,20,0.34,HARROW-BALMORAL ROAD,55.55555555555556,1.26,26.0
142.79374514618902,-34.711146502060025,43379,43517,33267,ROBINVALE-SEA LAKE RD S BD 200M N OF HATTAH-ROBINVALE RD,MIDBLOCK,All Moves,ROBINVALE-SEA LAKE RD 200M N OF HATTAH-ROBINVALE RD,5176,HATTAH-ROBINVALE ROAD,ROBINVALE-SEA LAKE ROAD,APARX,Classification,Between 2 and 5 Years,2,2014,220,40,0.18,HATTAH-ROBINVALE ROAD,80.52631578947368,2.73,173.0
142.79374514618902,-34.711146502060025,20581,20864,21874,ROBINVALE-SEA LAKE RD N BD 200M N OF HATTAH-ROBINVALE RD,MIDBLOCK,All Moves,ROBINVALE-SEA LAKE RD 200M N OF HATTAH-ROBINVALE RD,5176,HATTAH-ROBINVALE ROAD,ROBINVALE-SEA LAKE ROAD,APARX,Classification,Between 2 and 5 Years,2,2014,210,50,0.25,HATTAH-ROBINVALE ROAD,80.52631578947368,2.61,161.0
142.620468900532,-34.79812496302622,7911,7070,26120,HATTAH-ROBINVALE RD W BD 500M W OF ANNUELLO-WEMEN RD @ 33.5KM FROM HATTAH,MIDBLOCK,All Moves,HATTAH-ROBINVALE RD 500M W OF ANNUELLO-WEMEN RD @ 33.5KM FROM HATTAH,5176,HATTAH-ROBINVALE ROAD,HATTAH-ROBINVALE ROAD,APARX,Classification,Between 2 and 5 Years,2,2014,130,20,0.15,HATTAH-ROBINVALE ROAD,80.52631578947368,1.61,61.0
145.02515269998963,-37.8703346984119,37219,37682,36333,HAWTHORN RD S of INKERMAN RD,INTERSECTION,All Moves,HAWTHORN RD & INKERMAN RD,5299,HAWTHORN ROAD,HAWTHORN ROAD,TMVMT,Manual,Greater than 10 Years,31,1985,8200,260,0.03,HAWTHORN ROAD,1719.718309859155,4.77,377.0
145.0244709189273,-37.87392480204384,33629,33808,9625,HAWTHORN RD N of BALACLAVA RD,INTERSECTION,All Moves,BALACLAVA RD & HAWTHORN RD,5299,HAWTHORN ROAD,HAWTHORN ROAD,TMVMT,Manual,Greater than 10 Years,31,1985,8100,210,0.03,HAWTHORN ROAD,1719.718309859155,4.71,371.0
145.02515269998963,-37.8703346984119,38745,38968,41885,HAWTHORN RD S OF INKERMAN RD,INTERSECTION,All Moves,HAWTHORN RD/INKERMAN RD,5299,HAWTHORN ROAD,HAWTHORN ROAD,SCATS,Scats,Between 5 and 10 Years,7,2009,8100,0,0.0,HAWTHORN ROAD,1719.718309859155,4.71,371.0
145.4979480918162,-37.646317901274536,21384,21392,20591,HEALESVILLE-KINGLAKE RD SB BTW ELEVA RD & LINKS GV,MIDBLOCK,All Moves,HEALESVILLE-KINGLAKE RD BTW ELEVA RD & LINKS GV,5791,HEALESVILLE-KINGLAKE ROAD,CHUM CREEK ROAD,APCLM,Permanent Classification,Less than 2 Years,1,2015,1500,60,0.04,HEALESVILLE-KINGLAKE ROAD,254.35897435897436,5.9,490.0
145.4979480918162,-37.646317901274536,27086,27443,26123,HEALESVILLE-KINGLAKE RD NB BTW ELEVA RD & LINKS GV,MIDBLOCK,All Moves,HEALESVILLE-KINGLAKE RD BTW ELEVA RD & LINKS GV,5791,HEALESVILLE-KINGLAKE ROAD,CHUM CREEK ROAD,APCLM,Permanent Classification,Less than 2 Years,1,2015,1500,60,0.04,HEALESVILLE-KINGLAKE ROAD,254.35897435897436,5.9,490.0
145.51000849493172,-37.656071459136896,7421,7011,29376,HEALESVILLE-KINGLAKE RD SEBD NW OF MAROONDAH HWY,INTERSECTION,All Moves,HEALESVILLE-KINGLAKE RD NW OF MAROONDAH HWY,5791,HEALESVILLE-KINGLAKE ROAD,HEALESVILLE-KINGLAKE ROAD,APARX,Classification,Greater than 10 Years,23,1993,1200,0,0.0,HEALESVILLE-KINGLAKE ROAD,254.35897435897436,4.72,372.0
145.4902251054743,-38.09217850212372,22619,22465,49356,KOO WEE RUP RD N BD BTW BALD HILL RD & PRINCES FWY (PAK. BYP),MIDBLOCK,All Moves,KOO WEE RUP RD BTW BALD HILL RD & PRINCES FWY (PAK. BYP),5770,HEALESVILLE-KOO-WEE-RUP ROAD,KOO WEE RUP ROAD,APARX,Classification,Between 5 and 10 Years,8,2008,7600,830,0.11,HEALESVILLE-KOO-WEE-RUP ROAD,1223.2558139534883,6.21,521.0
145.49340624140345,-38.07735900758385,10747,10652,22969,RACECOURSE RD S BD BTW CAMERON WAY & SIMON DR,MIDBLOCK,All Moves,RACECOURSE RD BTW CAMERON WAY & SIMON DR,5770,HEALESVILLE-KOO-WEE-RUP ROAD,RACECOURSE ROAD,APARX,Classification,Between 2 and 5 Years,4,2012,7400,560,0.08,HEALESVILLE-KOO-WEE-RUP ROAD,1223.2558139534883,6.05,505.0
